cluster_id,L,a,b,R,G,B,HEX,global_proportion,colour_record_count,garment_count,chroma,hue_angle_deg,is_neutral,sort_group,palette_index
36,35.50322996520099,1.0389317960781739,-1.4650366195840738,84,83,86,#545356,0.005006279360697433,80,80,1.7960266071594126,305.34238777875754,True,0,72
257,35.08189662433355,4.8362809750471785,-5.56079919314417,86,80,91,#56505B,0.003288682397595521,41,41,7.3696744389474995,311.01380030564144,True,0,73
184,6.212375431320382,0.6542121643498833,-0.6059728741432955,20,19,21,#141315,0.025408355367086424,138,138,0.8917380109543638,317.1921851407194,True,0,74
330,81.92008951320403,1.101489544729711,-0.9716664195164615,205,203,205,#CDCBCD,0.0074407845700329425,69,69,1.4688140957809488,318.5832408405172,True,0,75
231,49.503966052913206,5.992878065460284,-5.225376217770107,124,115,127,#7C737F,0.0026239454731524447,36,36,7.9510467313877875,318.9138173649374,True,0,76
20,14.645347762405049,1.2036228762700523,-0.9021629171918386,38,36,38,#262426,0.01009280093183666,70,70,1.5041961166804951,323.1469914358698,True,0,77
161,57.91867649745567,0.6610352307425513,-0.4338931261123302,140,139,140,#8C8B8C,0.004426529494114366,73,73,0.7907153856922151,326.719735126729,True,0,78
434,17.336671156242513,1.0214879572385174,-0.5687306323614796,44,42,43,#2C2A2B,0.007469801957907334,59,59,1.1691416419620027,330.89238952013477,True,0,79
443,6.913688919579073,4.4899594348288705,-2.0244055504262577,26,19,24,#1A1318,0.004375753448749811,36,36,4.925236396256065,335.7306290887232,True,0,80
199,20.189000139208687,6.149537390700547,-2.2299038972174423,56,46,52,#382E34,0.004220824243223599,47,47,6.541351657757717,340.0686831322361,True,0,81
374,12.121448453918248,5.773424569949014,-2.0279807251934963,38,29,35,#261D23,0.0031388088309858508,27,27,6.119243179237714,340.6455976377634,True,0,82
320,89.12320271513883,3.7550070025867606,-1.199655468955004,230,222,226,#E6DEE2,0.0037722170144602867,32,32,3.9419856460506373,342.28227802129186,True,0,83
219,43.82321964079446,4.057107068864736,-1.2123956475631572,110,101,106,#6E656A,0.0037653891968428142,61,61,4.234385548631855,343.3621424455307,True,0,84
250,74.00270683188204,7.213800477862878,-1.3112368597512858,194,178,185,#C2B2B9,0.0021490006112999727,28,28,7.3320024165834194,349.6979461779224,True,0,85
298,64.10403952720364,4.476554889693753,-0.7068022636856841,163,153,157,#A3999D,0.0033504181958942656,60,60,4.532009832336229,351.02765052072834,True,0,86
30,58.389397068169885,6.61541529519977,-0.9758087305471395,152,137,142,#98898E,0.0025764652509462187,43,43,6.686996501163664,351.60907652445417,True,0,87
210,39.55680948313774,8.801377352469725,0.16207115786602255,108,88,93,#6C585D,0.0017637593193854237,34,34,8.802869439039695,1.054942150976899,False,1,88
363,58.535563535696255,12.776694237131334,0.24037959492447314,163,133,141,#A3858D,0.0013818791946308723,28,28,12.778955277283082,1.0778305675504498,False,1,89
150,23.798985267150467,28.109526399008256,1.0148360466444768,94,37,56,#5E2538,0.0015630233403099764,16,16,28.127839706918678,2.067647048028107,False,1,90
440,67.58737844354286,42.43352832162364,2.0838057880062233,236,134,162,#EC86A2,0.00048046606608085306,5,5,42.48466279004888,2.8113957537238434,False,1,91
102,10.408422246706088,18.69507528301168,1.1330777961106573,51,17,27,#33111B,0.0011435785105973091,15,15,18.72938079941548,3.468360348671922,False,1,92
194,52.16438350261959,73.44515322741748,4.614885892504453,233,43,120,#E92B78,0.0005809204218600192,5,5,73.5899973121325,3.595422053268976,False,1,93
385,47.01021434760714,61.93897317524885,5.502389378150879,202,51,105,#CA3369,0.0007931370556254648,9,9,62.18289706079143,5.076581794836557,False,1,94
153,35.205102164748425,53.66442768965933,6.725939910594919,158,29,74,#9E1D4A,0.0006165918802935729,9,9,54.084277446773825,7.143818565649951,False,1,95
117,47.910954305715556,13.540016664905316,1.8038615846318942,137,106,111,#896A6F,0.0016655800575263663,35,35,13.659647429652948,7.588514991103921,False,1,96
399,21.98131465443688,36.26234651902786,4.939489994073588,100,22,47,#64162F,0.0012913798217317387,14,14,36.59721760554489,7.7568275203493045,False,1,97
97,29.22552608481103,46.985072473911316,6.622100851240418,133,24,61,#85183D,0.0004061056896017837,5,5,47.44943893306535,8.022455847702929,False,1,98
431,46.774352956728016,36.82081405225536,5.255387486198513,169,84,104,#A95468,0.0006249858505115957,16,16,37.19397054766885,8.122891035013424,False,1,99
99,30.62880654962488,12.189294750190895,1.7679329674637436,92,65,70,#5C4146,0.0023654362416107386,40,40,12.316837803774005,8.252621066985228,False,1,100
325,74.48689762037162,15.991988497565393,2.5813880526556265,214,173,179,#D6ADB3,0.0012789966335653268,27,27,16.198989486528383,9.169453240758287,False,1,101
256,36.60972188829062,37.098668747531505,6.1095037484215435,141,59,78,#8D3B4E,0.001074852574676032,19,19,37.59836776897433,9.3516782755936,False,1,102
69,44.476541360524116,63.868244176507005,13.830270080857062,199,37,86,#C72556,0.0009374640460210929,8,8,65.3485193764891,12.218396525812864,False,1,103
58,79.14901736162838,23.449272486810642,5.128421748855326,242,180,187,#F2B4BB,0.0015479626078619367,19,19,24.00352244556675,12.336506852177422,False,1,104
138,55.48820447545678,44.67165015980314,9.840245540031184,207,99,118,#CF6376,0.0003525407478427612,6,6,45.74261427037094,12.422688557533661,False,1,105
181,61.273391231686595,24.23439046481663,5.411170492901409,192,132,139,#C0848B,0.0008826725559042301,20,20,24.831158799066188,12.586809655900595,False,1,106
15,43.028939762230046,48.28163499739409,11.487323914897694,175,61,85,#AF3D55,0.0006600423333516695,11,11,49.6293752604984,13.383172309191025,False,1,107
72,18.33094547673896,30.862217913304576,7.632823077840111,85,21,35,#551523,0.0016817825227416457,17,17,31.792082075037275,13.891596268471801,False,1,108
183,59.94878615152054,56.96833676779857,14.850032843766794,239,96,121,#EF6079,0.0008594199424736337,11,11,58.872021109778984,14.610258653908943,False,1,109
53,39.15638696993742,23.468517099257404,6.575676541798506,131,77,82,#834D52,0.0009727468839884947,23,23,24.372337122658063,15.652414830522844,False,1,110
293,27.51177087387722,26.831955024412117,7.855706937366799,105,47,54,#692F36,0.00209394541169109,24,24,27.958289323881523,16.318674690077387,False,1,111
407,60.63477330076338,34.973029746800194,10.673149284112768,209,121,129,#D17981,0.00094573450362925,20,20,36.565406128081335,16.971260910297076,False,1,112
350,49.29313798754666,66.99343707745894,20.81372262309124,220,46,86,#DC2E56,0.001002134027601041,11,11,70.15220353547299,17.25913181875427,False,1,113
334,22.563121189088108,39.96140445587098,12.44356559229473,108,16,37,#6C1025,0.001078630698231786,15,15,41.85398631833587,17.296045140929778,False,1,114
301,12.249395878650006,25.987209611756818,8.26606800800523,65,12,22,#410C16,0.0014977282468194777,17,17,27.27018415263002,17.64493949631901,False,1,115
353,29.444871291885562,48.425983505942995,16.32281382308523,137,19,47,#89132F,0.0009275647171620326,12,12,51.10293660467043,18.627277338510908,False,1,116
151,37.011628266635334,55.55251444555201,19.038619585829366,168,29,60,#A81D3C,0.0013571668264621283,17,17,58.724363742463744,18.917300819144145,False,1,117
284,64.74074660872955,44.90202952233023,15.76573606638454,237,122,131,#ED7A83,0.0008168504314477469,12,11,47.5893968120958,19.346893905590377,False,1,118
211,15.799007024299023,9.350051322404397,3.3573574001437474,54,34,35,#362223,0.003868661528396053,44,44,9.934551245219696,19.751877861746493,False,1,119
383,55.141013576743305,69.5887302409397,25.74021704705913,243,60,92,#F33C5C,0.0005119846596356663,5,5,74.1966990517502,20.298960038926964,False,1,120
427,48.272138816287836,40.43144013977975,15.169712557632247,182,84,91,#B6545B,0.0005543144774688399,12,12,43.18357941229257,20.565887485347048,False,1,121
205,46.396142873764305,48.997588107483054,19.30059265842495,189,69,80,#BD4550,0.000850647171620326,12,12,52.661907649809,21.499928555794554,False,1,122
198,7.464198736892975,14.627100495761578,5.804056455627428,42,14,13,#2A0E0D,0.0017188666756796404,27,27,15.736554268746987,21.643255731344027,False,1,123
40,23.03394319476883,32.09149080090192,14.302253840985514,101,30,35,#651E23,0.0018157448554985904,28,28,35.13428876121385,24.02115720857813,False,1,124
294,32.73580347744897,39.55163572107116,17.71113475204729,137,45,51,#892D33,0.0013732206875606767,29,29,43.336084068792935,24.122729331359153,False,1,125
186,19.731100905692962,18.13900965481323,8.131345612050389,75,37,37,#4B2525,0.0018359990576690265,25,25,19.878190378402625,24.145714031016553,False,1,126
90,47.40987161665509,28.569636324220127,12.897464711363854,163,93,92,#A35D5C,0.0014248985701998276,21,21,31.34595214184878,24.29630048246088,False,1,127
222,37.52624032015532,33.62113537808078,15.877529006329105,143,64,64,#8F4040,0.0010392377756471716,25,25,37.18167117624028,25.27895087465447,False,1,128
417,40.3379712756306,52.05813273745642,24.634059278507593,175,47,58,#AF2F3A,0.0014430572427201757,20,20,57.59241322125387,25.32364831022005,False,1,129
5,49.72334521003763,68.59878245301093,33.24853860274182,226,42,66,#E22A42,0.001303562185675283,12,12,76.23160941009662,25.85859479261478,False,1,130
290,24.399640916130224,39.31670062598553,19.152593284867354,113,23,31,#71171F,0.002016624280449331,23,23,43.73356580075443,25.972395555612195,False,1,131
238,54.690213439187524,60.23663694277463,29.797899995025702,231,75,83,#E74B53,0.001458977335753,19,19,67.20392305728285,26.320712697395038,False,1,132
409,10.920010012315352,7.532688448295466,3.7838914961854777,41,25,24,#291918,0.0023736288335549282,28,28,8.429663701120509,26.671727303393766,False,1,133
319,31.84584351021385,47.51494743951891,24.17574794875214,145,29,40,#911D28,0.0015874099491290823,20,20,53.311696831575695,26.967128696704833,False,1,134
14,67.08547640578112,26.365341548736968,13.892456848687681,216,145,140,#D8918C,0.0009557764240140743,16,16,29.80153674350041,27.785695944431723,False,1,135
19,14.07275073105119,21.500264436964933,11.468946430866943,66,21,21,#421515,0.0009194021548215833,17,17,24.367972896683767,28.07692406186777,False,1,136
163,42.88199820663832,60.17922802610053,32.562002409813125,194,38,51,#C22633,0.0021721598341755076,25,25,68.42385173865966,28.417100024916067,False,1,137
145,83.78477869479414,13.613678158121376,7.428039436152208,240,200,196,#F0C8C4,0.0016744007670182167,13,13,15.508320439620256,28.61823346535334,False,1,138
165,15.954639504458097,29.69862374030159,16.719510579075422,80,15,17,#500F11,0.001489165867689358,24,24,34.081524116034196,29.37831777873481,False,1,139
54,57.98183214251157,48.55564028243585,28.38676290132236,226,100,93,#E2645D,0.0007364657243572797,12,12,56.244630954902696,30.311554957990836,False,1,140
444,87.32051154371756,7.233625772967688,4.281324366014663,236,214,211,#ECD6D3,0.0020913402828783016,23,23,8.405657627477652,30.61977220226919,False,1,141
365,53.25516270833801,66.38609231771542,39.49436297344326,236,59,64,#EC3B40,0.0014646554686484953,14,14,77.24582810672898,30.749227665935337,False,1,142
67,25.738767450088286,43.37648042283194,26.340993383861765,122,18,24,#7A1218,0.001670383774403404,26,26,50.748073720299686,31.268820659613937,False,1,143
221,44.22439809319973,17.007854380110714,10.393155700736697,137,94,88,#895E58,0.0012225551294343243,25,25,19.932004315542553,31.428258052690353,False,1,144
91,52.21026282731761,76.32597751780257,46.761817906053565,245,24,49,#F51831,0.0007472775442297324,5,5,89.51157722846256,31.494104995659313,False,1,145
23,36.13155118279225,54.67074633672989,33.60794323948367,167,26,34,#A71A22,0.0018668211736819996,28,28,64.17463949102807,31.580438444489744,False,1,146
247,20.23767791002929,37.13383163706753,23.10479333018933,100,14,17,#640E11,0.0007657259845549887,14,14,43.735030889217846,31.89001105242147,False,1,147
316,48.7138915180525,49.93645037637257,31.572506626722515,200,73,65,#C84941,0.0014547503474922306,17,17,59.080218778254,32.30327330692597,False,1,148
3,29.535522871940696,27.18119768726341,17.353086249742287,113,51,44,#71332C,0.0011406812682916666,22,22,32.2482109597585,32.55507386545156,False,1,149
37,45.3821172116074,65.65957649911095,42.07390524836775,210,31,41,#D21F29,0.0025511586165613462,29,29,77.98328980551686,32.65128392469603,False,1,150
203,65.3301728231865,12.392916890788545,8.063640564831694,186,151,145,#BA9791,0.002308964525407479,34,34,14.785353841582257,33.050655145059125,False,1,151
160,59.68968966109307,34.640530490052015,22.711067108378387,210,118,106,#D2766A,0.000827468839884947,17,17,41.42172041131911,33.24969938614106,False,1,152
384,49.15481619485245,36.29110564365378,24.64051572133068,182,90,77,#B65A4D,0.0006544103547459251,13,13,43.86569689235523,34.17526732917969,False,1,153
422,41.024870318277735,59.29555530557802,40.87182126333528,188,32,33,#BC2021,0.0018078248082186844,22,22,72.01714137883347,34.57809939793498,False,1,154
379,35.995461803882655,11.122627146620896,7.709423950945581,106,78,73,#6A4E49,0.0020031202411623606,36,36,13.53322032253083,34.726981795565166,False,1,155
206,54.62926502273134,52.99136161008459,36.87868705240592,223,85,70,#DF5546,0.0008908957949644707,13,12,64.56099413732753,34.83551260254103,False,1,156
125,30.703512723875065,46.5853276994917,32.53627672561728,141,27,24,#8D1B18,0.0019559685076363255,27,27,56.82254886957266,34.93134427154848,False,1,157
295,47.35384713689694,70.29076233446969,50.307765715056355,222,23,30,#DE171E,0.0015737966601378568,13,13,86.43877926487568,35.59165821900689,False,1,158
357,51.96746850084676,74.21961070108378,55.1739488355692,243,31,32,#F31F20,0.0008458053691275168,6,6,92.4808912301911,36.626660242352955,False,1,159
252,55.134454487451436,57.669854019044344,43.35681569133938,231,79,60,#E74F3C,0.0006272531160115053,5,5,72.1500209942496,36.93623856355583,False,1,160
86,55.98965019134738,13.991012591617515,10.521040967920273,164,125,117,#A47D75,0.0021583413231064234,41,41,17.505448762812584,36.94264137425506,False,1,161
439,29.225190399319796,17.101869129823136,12.89380955422354,99,58,50,#633A32,0.0012128715244487055,21,21,21.417848924534503,37.014157929078806,False,1,162
242,31.87551243627432,53.92324979056702,41.020147203585246,154,8,11,#9A080B,0.0005979410408565584,9,9,67.7522644977988,37.26074029889941,False,1,163
149,55.204760737922115,64.56204753319118,49.16231913455248,241,68,50,#F14432,0.0010464236691731397,8,8,81.14919349177552,37.28832836743845,False,1,164
297,78.17982561577169,18.903094318849714,14.451995079605224,237,180,168,#EDB4A8,0.0015265819750719081,18,18,23.794687150880172,37.39902094291148,False,1,165
230,43.206260354180735,65.00667293845774,50.232216688902724,203,22,20,#CB1614,0.001066444788142183,10,10,82.15316865470554,37.69412325104821,False,1,166
83,25.634078755640616,9.737124946148857,7.72332228725179,79,55,49,#4F3731,0.0018593739999616576,34,34,12.428246431805036,38.420854359740304,False,1,167
413,29.830630888442116,34.8446005128304,27.647891541066468,125,43,29,#7D2B1D,0.0009128689554491965,20,20,44.48091828599445,38.430689510002765,False,1,168
57,55.129907822930065,19.669827743222086,15.663050295549237,173,119,106,#AD776A,0.0010313183779493708,26,26,25.14424920352434,38.5302500962203,False,1,169
105,37.52903260274092,57.884714162674875,47.13905904150698,176,21,11,#B0150B,0.0013243505618353438,12,12,74.65072686192181,39.158030943021345,False,1,170
241,56.30628977358474,6.872374839185851,5.6123523995018925,151,131,126,#97837E,0.0029620366667061143,55,55,8.872882022571325,39.23693172324147,False,1,171
318,65.97648156704707,39.7006009012436,32.991409458105,240,130,103,#F08267,0.00045639082648092405,8,8,51.61948091517546,39.72676075748359,False,1,172
60,75.67056187987126,9.716342154662609,8.099428329023443,210,180,172,#D2B4AC,0.0021216203259827424,32,32,12.649428608576006,39.814188611483814,False,1,173
311,39.74019061083035,21.68384269857993,18.581710244688143,135,79,64,#874F40,0.0009436811733410198,17,17,28.55641766388611,40.59452987503721,False,1,174
332,55.59642638106189,25.824678329233087,22.14935386284365,186,115,96,#BA7360,0.00120934803451582,15,15,34.02216758746903,40.61908733665808,False,1,175
144,40.7177854592209,39.26189890894287,33.67435114990143,163,65,43,#A3412B,0.0008509769619527932,14,14,51.724835730071845,40.619204355385705,False,1,176
154,70.08783796433235,29.608051147776518,25.53919746095638,235,150,127,#EB967F,0.0006548178331735378,8,8,39.10098847496149,40.78027014619278,False,1,177
249,21.789906627275325,18.34655102227893,16.252721855781324,83,40,29,#53281D,0.00151704794897054,23,23,24.510138762040413,41.53687968982547,False,1,178
425,54.24623270949174,65.05406236146362,59.481577483704434,240,64,25,#F04019,0.00043175749734302473,3,3,88.14810882644694,42.43794602051463,False,1,179
338,14.33336540793649,12.964323836170514,12.011022295387416,57,29,20,#391D14,0.001718818681318682,28,28,17.673096760596106,42.81409827431315,False,1,180
135,42.944441722063694,25.25376439246134,24.231456446383614,150,84,63,#96543F,0.0011384947267497603,18,18,34.99880137237466,43.816503211968666,False,1,181
275,43.56241060788369,48.18882257531014,46.430497692127254,184,61,25,#B83D19,0.0006610920787022424,9,9,66.91751442734073,43.93538655623445,False,1,182
229,71.43715912009921,14.567847432303886,14.109210551875888,210,165,150,#D2A596,0.001228523489932886,19,19,20.280335332731774,44.08373733923656,False,1,183
361,51.470446111760076,41.19755537095928,40.63962459897401,199,90,55,#C75A37,0.0009822128085478171,11,11,57.86896971684211,44.609388015912316,False,1,184
93,55.239700383832506,51.49568718612153,52.555170484058,225,88,41,#E15829,0.0004527085330776606,6,6,73.57888109627166,45.5833860958889,False,1,185
127,71.17247964657977,20.738899738851124,22.680682697207885,224,159,134,#E09F86,0.0011655081495685522,13,13,30.73296812853494,47.56063923749218,False,1,186
59,19.357079313462034,8.35206891032762,9.242736641125353,63,42,34,#3F2A22,0.0030441526013044286,42,42,12.457336621447716,47.897899576139935,False,1,187
349,24.056489449999923,21.41039415430633,24.1331713811515,93,43,21,#5D2B15,0.0011593143852791504,20,20,32.261663607985014,48.42129959200628,False,1,188
367,64.15625062541375,44.3517147985529,50.85728626902689,244,119,65,#F47741,0.00043825699183476524,5,5,67.47990939695998,48.90890888039138,False,1,189
103,44.2540164832807,9.239899560222057,11.24686756276448,126,99,86,#7E6356,0.003150423628329844,53,53,14.55567840594713,50.59507729617104,False,1,190
260,45.887233820326315,26.47631420564267,33.73720674801006,162,90,53,#A25A35,0.000842616894642958,11,11,42.88582904729593,51.8758556620748,False,1,191
306,61.61608782819209,50.58177982825359,64.70746095730148,246,106,26,#F66A1A,0.0003139980824544583,3,3,82.13143097581228,51.98528350517768,False,1,192
78,32.473708485246036,18.203328428891528,23.307086257273223,112,64,40,#704028,0.0016334000560412252,26,26,29.57332304111367,52.00940916368302,False,1,193
176,35.68151618965463,23.79060932263733,32.43776628500638,129,67,32,#814320,0.0008748322147651006,16,16,40.22687874423089,53.74281525993024,False,1,194
188,33.53040953386207,11.144738043650019,15.251382666649885,103,72,55,#674837,0.0021018515164123353,36,36,18.88941130120705,53.84304673810743,False,1,195
397,37.21539560849766,30.685368596408622,42.436904581994405,144,65,16,#904110,0.00038094439117929054,5,5,52.36871887299477,54.129979476040205,False,1,196
27,64.22952835966285,21.807532508586778,32.44676860936254,209,140,99,#D18C63,0.0011209012464046023,18,18,39.094261309079414,56.09488014808403,False,1,197
312,83.80041225193958,7.786132778429085,11.73990231461496,233,203,187,#E9CBBB,0.0028463331050960347,29,29,14.087198798910645,56.44688433194739,False,1,198
200,57.5100977456513,18.315484707714894,28.64620247804712,183,125,89,#B77D59,0.0013219579941661991,21,21,34.00091023034253,57.40642538486054,False,1,199
321,66.76378737509785,13.668557476034323,21.415357095024007,199,153,125,#C7997D,0.0013971406046875924,24,24,25.405648643225955,57.451554165986806,False,1,200
18,46.88480067313216,14.513297617309238,23.631835550890226,146,101,72,#926548,0.0019016299137104506,32,32,27.73264248557849,58.444175896650904,False,1,201
74,45.361864103710246,23.875434482045925,39.85411763688726,158,90,40,#9E5A28,0.0007018456375838926,9,9,46.45844448882588,59.07540988067626,False,1,202
304,61.12860783668235,8.52281933009326,14.45345339213825,172,142,123,#AC8E7B,0.002000143815915628,30,30,16.779176508164042,59.47327116150507,False,1,203
38,50.74969848393899,33.563125353112326,57.91002153537217,189,95,7,#BD5F07,0.0004041466922339406,3,3,66.93320534455226,59.90454715737394,False,1,204
175,24.04968576705104,9.981492668914388,17.585142713151484,79,51,31,#4F331F,0.001993654855315989,34,34,20.220470818986794,60.420347608059956,False,1,205
6,62.3475652432902,3.964992039699609,7.057666142370447,163,148,138,#A3948A,0.00389525330248635,72,72,8.095172218800748,60.67275225682516,False,1,206
70,68.92735734484046,36.4325219177219,67.07525325604675,252,139,38,#FC8B26,0.0003239693192713327,4,4,76.33097832890718,61.491008265121536,False,1,207
398,62.550826028082604,27.10019911035931,51.10336222274704,216,131,59,#D8833B,0.0008003529539697175,13,13,57.84439836570529,62.06291732232381,False,1,208
94,17.4994933164725,3.9337120859542325,7.941900483440584,53,41,32,#352920,0.003999404680432801,52,52,8.862723851280496,63.650271412811094,False,1,209
333,52.01906486150476,5.279832893309038,10.668209038907733,140,120,106,#8C786A,0.0028729785766211267,51,51,11.90324827427794,63.66860441108031,False,1,210
287,52.26228419785158,18.805870793236778,39.2251714806594,171,111,57,#AB6F39,0.0010263991770249382,15,15,43.500285676982074,64.38536875905356,False,1,211
234,11.336972381835956,4.1381885430054375,8.63712383101044,40,28,18,#281C12,0.0018911792905081494,26,26,9.577291500715113,64.40015009720173,False,1,212
340,75.8644773962521,13.896530086948237,29.380527242858342,229,176,134,#E5B086,0.0012564984865584094,15,15,32.50121427771275,64.68658270271948,False,1,213
305,28.18072920834707,3.5741211133148862,7.7537119765529,77,64,55,#4D4037,0.0030482807311353706,48,48,8.537821217850787,65.25237113102412,False,1,214
134,57.855517578027516,9.230990956467423,20.617607189103442,167,132,104,#A78468,0.0022510306807286677,34,34,22.58975254938737,65.88080735365179,False,1,215
167,78.65338189047995,3.5427330290290824,8.150362694843595,208,192,180,#D0C0B4,0.0037448132641941757,40,40,8.887033778065195,66.50677283470384,False,1,216
55,68.30774028929198,5.960955489114687,13.76757980286093,187,162,142,#BBA28E,0.0031498553609995454,46,46,15.0026412331746,66.58881326601312,False,1,217
323,41.05193964063074,7.793532875267056,18.00428604975578,119,91,68,#775B44,0.002031242846436943,35,35,19.618702068161873,66.59361404861465,False,1,218
137,33.53543172103643,3.5118367400854504,8.395724109050777,90,77,66,#5A4D42,0.0029123437097144577,52,52,9.100614298183967,67.30099163290356,False,1,219
272,40.62671915563456,15.275140186619595,38.49061299349481,134,85,31,#86551F,0.000677926605529936,13,13,41.41083428688526,68.35416640718006,False,1,220
180,49.76843379789523,7.032991827523052,17.734126215735923,141,113,89,#8D7159,0.003070397890699903,44,44,19.077793548564735,68.36773542128981,False,1,221
34,74.72536368140312,7.779647889999947,19.619903943422592,211,178,148,#D3B294,0.0028982270911511758,32,32,21.106007487004977,68.37077575810565,False,1,222
253,44.238045235147354,3.60080310204348,9.640535325569337,117,102,89,#756659,0.002755466747954163,46,46,10.291049720180942,69.51901038014131,False,1,223
107,59.10020736874887,16.433766897747823,50.68326297040081,191,130,50,#BF8232,0.0007944070500249335,17,17,53.28097070977887,72.03500107751313,False,1,224
245,74.84494246836955,4.633463361223286,14.760968753402803,203,180,157,#CBB49D,0.0031472375879634702,39,39,15.471107951880256,72.57294362711707,False,1,225
131,81.91525205038909,5.972740147093713,19.19665629268748,229,199,168,#E5C7A8,0.0015846836049856184,21,21,20.104358673787203,72.71728501030861,False,1,226
174,66.75133576220964,20.38037204993124,65.72035372661323,222,146,32,#DE9220,0.0009015483017742222,11,11,68.80788079024657,72.77094671933463,False,1,227
169,63.099184768913084,11.403011057388333,37.4864841740238,192,144,86,#C09056,0.0005927372962607862,13,13,39.18245981181194,73.08076705314681,False,1,228
423,66.52961997340533,7.8295076605078195,28.028659581741223,192,155,112,#C09B70,0.0014112655800575264,22,22,29.101665728186155,74.39285992069506,False,1,229
437,35.835299830306624,3.7176637995407735,13.57441142602235,98,82,63,#62523F,0.0019259679717579794,33,33,14.074291090116834,74.68380227685009,False,1,230
220,75.95116557180936,11.828924869825254,44.40007167445697,232,177,105,#E8B169,0.0006755273250239693,12,12,45.94877395832109,75.08194967371662,False,1,231
32,87.7143536682593,3.2185366993187374,12.155906248811108,236,217,197,#ECD9C5,0.0033264381591562807,25,25,12.574777740172847,75.17001032056908,False,1,232
225,23.586358147686326,3.531005211064051,13.499771921606122,68,54,36,#443624,0.0027181032108405073,37,37,13.95391843662369,75.34207450102014,False,1,233
345,51.86730385101436,7.0717513167722705,27.87233911690004,150,118,76,#96764C,0.0010149328859060402,18,18,28.75546825446851,75.7633660002856,False,1,234
118,70.30682251011075,5.390172439403086,23.07992841694065,197,167,130,#C5A782,0.001737967401725791,22,22,23.700992693505587,76.85454612508522,False,1,235
197,79.10636473670638,5.927596433782609,28.08148365426964,225,191,144,#E1BF90,0.0012417132979326445,15,15,28.70028089944078,78.08066154800139,False,1,236
43,30.86290567569194,4.105037438432474,19.550942914294705,89,70,42,#59462A,0.0012802492809204217,22,22,19.977254596388928,78.14207499535695,False,1,237
123,39.81569440128596,5.0435229028252895,25.10016493845586,114,90,53,#725A35,0.0010556171460547135,17,17,25.601863276117463,78.6385190422667,False,1,238
410,89.51438976311658,3.834067516862042,19.200638855418887,247,221,189,#F7DDBD,0.0013130872483221477,15,15,19.579698827614234,78.70745717453292,False,1,239
324,65.15235700240108,3.3872109058780193,17.532769780440116,176,155,127,#B09B7F,0.0018750719079578143,24,24,17.856965416744615,79.06555767473128,False,1,240
415,80.47904276774175,2.4945708098391224,13.179533459374051,214,197,175,#D6C5AF,0.0032923838911061622,39,39,13.413537405623527,79.28206901496088,False,1,241
119,60.31286254237544,2.5847104551243607,13.817134623816454,160,143,121,#A08F79,0.0023006711409395975,38,38,14.056811066152118,79.40439109959544,False,1,242
259,68.49400779691261,1.3187654687106143,8.076271874155731,176,166,153,#B0A699,0.004309148678263797,66,66,8.183233453027137,80.72608206104815,False,1,243
317,85.1637118572971,1.3011781365865902,8.365071131810366,222,211,197,#DED3C5,0.005885419573558283,52,52,8.465664745510425,81.15855426435678,False,1,244
9,75.54855123323263,7.895302454448238,60.832052185510854,230,178,69,#E6B245,0.0009300095877277084,13,13,61.342272324620744,82.60500333150821,False,1,245
348,67.47393791255935,5.366540480047677,52.16739468802661,200,159,67,#C89F43,0.001108339876828666,16,16,52.44270040015424,84.12655518783754,False,1,246
261,77.21304270018906,7.694150836099436,75.04745835699529,238,183,31,#EEB71F,0.0005107435228515151,7,7,75.44084412924866,84.14627138258197,False,1,247
223,61.73033292030543,5.79806627633851,59.46965579841177,185,143,33,#B98F21,0.0005471236816874401,10,10,59.75163205575547,84.43147781257579,False,1,248
271,42.16201400624385,3.573623170938478,38.79672741290475,122,96,32,#7A6020,0.0008284036433365291,15,15,38.960965600445576,84.73725258462485,False,1,249
352,57.65385901468225,3.2620163920987606,39.90161321791214,165,135,67,#A58743,0.0011740891658676893,15,15,40.03472852829381,85.32637782891248,False,1,250
411,93.1202525696004,0.7056329396693952,9.609354007363548,245,234,217,#F5EAD9,0.0033838563240885045,22,22,9.635227152713128,85.8002010907893,False,1,251
115,52.28335817860032,2.36674633563924,46.12434649230503,150,121,41,#967929,0.0005739693192713327,11,11,46.185028175367314,87.06259793971981,False,1,252
279,79.47778568402919,1.83293032551353,49.10538841959406,228,193,104,#E4C168,0.0010730784794926842,12,12,49.13958491295372,87.86234377248968,False,1,253
48,67.68819675354875,0.48400503491448355,40.598019071564885,189,162,91,#BDA25B,0.0007259827420901245,14,14,40.60090409595541,89.31695849518394,False,1,254
420,46.87860632296339,0.0844623784219305,16.66407842504184,122,110,83,#7A6E53,0.0016582214765100674,24,24,16.664292473708976,89.70959711977076,False,1,255
141,84.90008464428263,0.2485834502298907,83.57884485787207,251,208,20,#FBD014,9.40556088207095e-05,2,2,83.57921453033629,89.82958916719014,False,1,256
442,76.01258605429835,-0.3943989815558906,22.240705196702574,202,186,147,#CABA93,0.0011147171767422143,20,20,22.24420190079395,91.01593131269289,False,1,257
87,56.44166592295032,-0.40328569057415287,9.107915831680733,141,135,120,#8D8778,0.0028152444870565676,48,48,9.116839921003463,92.53532040806527,False,1,258
